Train Iter 376, 0.514263, 10.509520, 0.169
Train Iter 377, 0.477927, 9.309515, 0.190
Train Iter 378, 0.511622, 6.396834, 0.187
Train Iter 379, 0.536569, 6.943680, 0.191
Train Iter 380, 0.503119, 6.521511, 0.186
Train Iter 381, 0.511559, 6.865790, 0.187
Train Iter 382, 0.457080, 10.181523, 0.170
Train Iter 383, 0.423617, 8.689281, 0.186
Train Iter 384, 0.479744, 9.725457, 0.187
Train Iter 385, 0.644899, 6.656594, 0.182
Train Iter 386, 0.391974, 8.803286, 0.182
Train Iter 387, 0.502657, 9.310822, 0.172
Train Iter 388, 0.544841, 7.250351, 0.182
Train Iter 389, 0.412145, 8.804361, 0.187
Train Iter 390, 0.570381, 7.088181, 0.186
Train Iter 391, 0.479521, 9.306411, 0.186
Train Iter 392, 0.620028, 7.676908, 0.170
Train Iter 393, 0.498040, 6.387938, 0.187
Train Iter 394, 0.577250, 6.721098, 0.190
Train Iter 395, 0.396626, 8.569491, 0.188
Train Iter 396, 0.513711, 10.176035, 0.172
Train Iter 397, 0.577188, 6.584313, 0.187
Train Iter 398, 0.482181, 9.303740, 0.183
Train Iter 399, 0.448192, 10.020032, 0.168
Train Iter 400, 0.423117, 9.042006, 0.191
Train Iter 401, 0.558874, 6.648390, 0.208
Train Iter 402, 0.575140, 6.785964, 0.200
Train Iter 403, 0.502269, 9.173856, 0.179
Train Iter 404, 0.502689, 6.510758, 0.186
Train Iter 405, 0.454486, 9.716784, 0.172
Train Iter 406, 0.616895, 7.325922, 0.174
Train Iter 407, 0.502635, 6.644796, 0.187
Train Iter 408, 0.644325, 6.785648, 0.187
Train Iter 409, 0.337289, 9.296032, 0.186
Train Iter 410, 0.414463, 8.793059, 0.188
Train Iter 411, 0.567064, 6.577432, 0.190
Train Iter 412, 0.481773, 9.165691, 0.187
Train Iter 413, 0.572091, 6.926469, 0.185
Train Iter 414, 0.616756, 7.668675, 0.171
Train Iter 415, 0.619601, 7.159807, 0.172
Train Iter 416, 0.437921, 9.167711, 0.185
Train Iter 417, 0.630993, 6.642817, 0.185
Train Iter 418, 0.598474, 7.402386, 0.185
Train Iter 419, 0.639326, 6.927001, 0.186
Train Iter 420, 0.556638, 6.571397, 0.186
Train Iter 421, 0.558501, 6.440785, 0.188
Train Iter 422, 0.574805, 6.848632, 0.184
Train Iter 423, 0.585024, 6.778604, 0.191
Train Iter 424, 0.643960, 6.709903, 0.188
Train Iter 425, 0.513000, 10.324702, 0.170
Train Iter 426, 0.587830, 6.996192, 0.183
Train Iter 427, 0.502319, 6.566978, 0.184
Train Iter 428, 0.478510, 9.031691, 0.184
Train Iter 429, 0.621186, 7.400874, 0.169
Train Iter 430, 0.440486, 8.907761, 0.182
Train Iter 431, 0.447444, 9.708721, 0.170
Train Iter 432, 0.336878, 9.026642, 0.188
Train Iter 433, 0.641891, 6.499564, 0.188
Train Iter 434, 0.370258, 9.560322, 0.188
Train Iter 435, 0.619205, 7.396179, 0.168
Train Iter 436, 0.502179, 6.842486, 0.190
Train Iter 437, 0.546770, 7.228616, 0.187
Train Iter 438, 0.571684, 6.699347, 0.184
Train Iter 439, 0.569379, 6.769998, 0.186
Train Iter 440, 0.373011, 8.901999, 0.186
Train Iter 441, 0.409114, 9.280587, 0.190
Train Iter 442, 0.435516, 10.314501, 0.187
Train Iter 443, 0.467994, 8.898740, 0.187
Train Iter 444, 0.569288, 6.766547, 0.186
Train Iter 445, 0.410871, 8.432638, 0.188
Train Iter 446, 0.336625, 8.543914, 0.203
Train Iter 447, 0.476225, 9.147620, 0.187
Train Iter 448, 0.442403, 9.997547, 0.174
Train Iter 449, 0.442383, 9.416903, 0.177
Train Iter 450, 0.497301, 6.235921, 0.185
Train Iter 451, 0.469644, 8.659116, 0.183
Train Iter 452, 0.424154, 9.280323, 0.189
Train Iter 453, 0.392530, 8.214124, 0.184
Train Iter 454, 0.442279, 9.414591, 0.169
